data_pedido,cliente_id,produto,quantidade,valor_unitario,valor_total,temperatura_media
2025-07-01,129,Caixa Açaí 5L,14,65.0,910.0,13.4
2025-07-01,145,Caixa Açaí 5L,29,65.0,1885.0,13.4
2025-07-01,146,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0,13.4
2025-07-02,122,Caixa Açaí 5L,16,65.0,1040.0,11.2
2025-07-02,143,Caixa de Sorvete de Morango 10L,18,110.0,1980.0,11.2
2025-07-02,127,Creme de Cupuaçu 5L,6,70.0,420.0,11.2
2025-07-02,143,Base Milkshake Chocolate 10L,35,95.0,3325.0,11.2
2025-07-03,107,Base Milkshake Baunilha 10L,13,90.0,1170.0,12.0
2025-07-03,129,Base Milkshake Morango 10L,7,90.0,630.0,12.0
2025-07-03,142,Base Milkshake Morango 10L,5,90.0,450.0,12.0
2025-07-03,118,Caixa de sorvete de Creme 10L,20,110.0,2200.0,12.0
2025-07-03,104,Creme de Cupuaçu 5L,15,70.0,1050.0,12.0
2025-07-03,150,Base Milkshake Morango 10L,55,90.0,4950.0,12.0
2025-07-03,147,Caixa de sorvete de Creme 10L,23,110.0,2530.0,12.0
2025-07-03,136,Caixa de Sorvete de Morango 10L,20,110.0,2200.0,12.0
2025-07-03,147,Base Milkshake Chocolate 10L,26,95.0,2470.0,12.0
2025-07-03,111,Creme de Cupuaçu 5L,44,70.0,3080.0,12.0
2025-07-03,120,Creme de Cupuaçu 5L,6,70.0,420.0,12.0
2025-07-04,136,Base Milkshake Baunilha 10L,6,90.0,540.0,13.7
2025-07-04,137,Base Milkshake Chocolate 10L,18,95.0,1710.0,13.7
2025-07-04,102,Caixa de Sorvete de Chocolate Belga 10L,41,110.0,4510.0,13.7
2025-07-04,130,Caixa Açaí Tradição 10L,18,120.0,2160.0,13.7
2025-07-04,147,Caixa Açaí 5L,42,65.0,2730.0,13.7
2025-07-04,107,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0,13.7
2025-07-04,134,Caixa de Sorvete de Morango 10L,4,110.0,440.0,13.7
2025-07-04,130,Base Milkshake Baunilha 10L,28,90.0,2520.0,13.7
2025-07-04,132,Caixa Açaí Tradição 10L,22,120.0,2640.0,13.7
2025-07-05,119,Caixa de Sorvete de Morango 10L,36,110.0,3960.0,14.3
2025-07-05,148,Caixa de Sorvete de Chocolate Belga 10L,37,110.0,4070.0,14.3
2025-07-05,135,Caixa Açaí 5L,19,65.0,1235.0,14.3
2025-07-05,129,Creme de Cupuaçu 5L,28,70.0,1960.0,14.3
2025-07-05,121,Caixa de Sorvete de Morango 10L,23,110.0,2530.0,14.3
2025-07-05,134,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0,14.3
2025-07-05,119,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0,14.3
2025-07-05,119,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0,14.3
2025-07-05,146,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0,14.3
2025-07-05,114,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0,14.3
2025-07-05,137,Base Milkshake Baunilha 10L,27,90.0,2430.0,14.3
2025-07-05,111,Caixa de sorvete de Creme 10L,29,110.0,3190.0,14.3
2025-07-05,132,Base Milkshake Baunilha 10L,44,90.0,3960.0,14.3
2025-07-05,106,Base Milkshake Baunilha 10L,13,90.0,1170.0,14.3
2025-07-05,116,Caixa Açaí Tradição 10L,26,120.0,3120.0,14.3
2025-07-05,103,Caixa Açaí 5L,18,65.0,1170.0,14.3
2025-07-06,105,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0,13.4
2025-07-06,108,Base Milkshake Morango 10L,51,90.0,4590.0,13.4
2025-07-06,124,Base Milkshake Morango 10L,9,90.0,810.0,13.4
2025-07-06,105,Base Milkshake Morango 10L,25,90.0,2250.0,13.4
2025-07-06,147,Base Milkshake Morango 10L,37,90.0,3330.0,13.4
2025-07-07,141,Caixa de Sorvete de Chocolate Belga 10L,53,110.0,5830.0,14.1
2025-07-07,121,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0,14.1
2025-07-07,138,Caixa Açaí 5L,21,65.0,1365.0,14.1
2025-07-07,148,Caixa de Sorvete de Morango 10L,25,110.0,2750.0,14.1
2025-07-07,128,Creme de Cupuaçu 5L,14,70.0,980.0,14.1
2025-07-07,141,Caixa de Sorvete de Morango 10L,5,110.0,550.0,14.1
2025-07-07,140,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0,14.1
2025-07-07,136,Caixa Açaí 5L,20,65.0,1300.0,14.1
2025-07-08,103,Caixa de sorvete de Creme 10L,24,110.0,2640.0,15.5
2025-07-08,139,Caixa Açaí Tradição 10L,25,120.0,3000.0,15.5
2025-07-08,101,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0,15.5
2025-07-08,102,Base Milkshake Baunilha 10L,14,90.0,1260.0,15.5
2025-07-08,148,Caixa Açaí Tradição 10L,10,120.0,1200.0,15.5
2025-07-08,107,Caixa de Sorvete de Morango 10L,21,110.0,2310.0,15.5
2025-07-08,126,Caixa Açaí Tradição 10L,5,120.0,600.0,15.5
2025-07-08,147,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0,15.5
2025-07-08,132,Base Milkshake Baunilha 10L,13,90.0,1170.0,15.5
2025-07-08,150,Creme de Cupuaçu 5L,6,70.0,420.0,15.5
2025-07-08,129,Base Milkshake Chocolate 10L,16,95.0,1520.0,15.5
2025-07-08,112,Caixa Açaí 5L,13,65.0,845.0,15.5
2025-07-08,149,Creme de Cupuaçu 5L,17,70.0,1190.0,15.5
2025-07-08,114,Base Milkshake Morango 10L,26,90.0,2340.0,15.5
2025-07-09,132,Base Milkshake Baunilha 10L,30,90.0,2700.0,13.6
2025-07-09,146,Base Milkshake Morango 10L,32,90.0,2880.0,13.6
2025-07-10,119,Caixa de sorvete de Creme 10L,25,110.0,2750.0,15.1
2025-07-10,109,Base Milkshake Chocolate 10L,5,95.0,475.0,15.1
2025-07-10,140,Base Milkshake Morango 10L,20,90.0,1800.0,15.1
2025-07-10,117,Caixa Açaí Tradição 10L,40,120.0,4800.0,15.1
2025-07-10,119,Base Milkshake Chocolate 10L,31,95.0,2945.0,15.1
2025-07-10,149,Caixa Açaí Tradição 10L,19,120.0,2280.0,15.1
2025-07-10,121,Caixa de Sorvete de Morango 10L,13,110.0,1430.0,15.1
2025-07-10,131,Base Milkshake Chocolate 10L,24,95.0,2280.0,15.1
2025-07-11,117,Base Milkshake Baunilha 10L,26,90.0,2340.0,16.1
2025-07-11,143,Base Milkshake Baunilha 10L,17,90.0,1530.0,16.1
2025-07-11,140,Creme de Cupuaçu 5L,45,70.0,3150.0,16.1
2025-07-11,135,Caixa Açaí 5L,9,65.0,585.0,16.1
2025-07-11,129,Creme de Cupuaçu 5L,22,70.0,1540.0,16.1
2025-07-11,125,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0,16.1
2025-07-11,143,Caixa Açaí Tradição 10L,9,120.0,1080.0,16.1
2025-07-11,112,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0,16.1
2025-07-11,104,Base Milkshake Baunilha 10L,42,90.0,3780.0,16.1
2025-07-12,133,Caixa Açaí Tradição 10L,28,120.0,3360.0,17.6
2025-07-12,109,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0,17.6
2025-07-12,112,Caixa de Sorvete de Chocolate Belga 10L,38,110.0,4180.0,17.6
2025-07-12,137,Caixa de Sorvete de Morango 10L,9,110.0,990.0,17.6
2025-07-12,135,Base Milkshake Chocolate 10L,46,95.0,4370.0,17.6
2025-07-12,103,Caixa de Sorvete de Morango 10L,22,110.0,2420.0,17.6
2025-07-12,116,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0,17.6
2025-07-12,114,Base Milkshake Chocolate 10L,31,95.0,2945.0,17.6
2025-07-12,115,Base Milkshake Chocolate 10L,45,95.0,4275.0,17.6
2025-07-13,114,Caixa Açaí 5L,23,65.0,1495.0,16.8
2025-07-13,123,Caixa Açaí Tradição 10L,36,120.0,4320.0,16.8
2025-07-13,138,Caixa de sorvete de Creme 10L,25,110.0,2750.0,16.8
2025-07-13,118,Caixa de Sorvete de Morango 10L,35,110.0,3850.0,16.8
2025-07-13,129,Base Milkshake Morango 10L,30,90.0,2700.0,16.8
2025-07-13,122,Base Milkshake Morango 10L,8,90.0,720.0,16.8
2025-07-13,150,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0,16.8
2025-07-14,149,Caixa de Sorvete de Morango 10L,21,110.0,2310.0,15.5
2025-07-14,107,Base Milkshake Morango 10L,22,90.0,1980.0,15.5
2025-07-14,127,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0,15.5
2025-07-14,125,Creme de Cupuaçu 5L,16,70.0,1120.0,15.5
2025-07-14,110,Caixa Açaí 5L,2,65.0,130.0,15.5
2025-07-14,126,Caixa Açaí 5L,21,65.0,1365.0,15.5
2025-07-14,141,Caixa Açaí Tradição 10L,33,120.0,3960.0,15.5
2025-07-14,108,Caixa de Sorvete de Morango 10L,20,110.0,2200.0,15.5
2025-07-15,133,Creme de Cupuaçu 5L,20,70.0,1400.0,15.5
2025-07-15,116,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0,15.5
2025-07-15,148,Base Milkshake Baunilha 10L,13,90.0,1170.0,15.5
2025-07-15,146,Caixa de Sorvete de Morango 10L,27,110.0,2970.0,15.5
2025-07-15,148,Caixa de sorvete de Creme 10L,24,110.0,2640.0,15.5
2025-07-15,118,Base Milkshake Chocolate 10L,22,95.0,2090.0,15.5
2025-07-15,149,Creme de Cupuaçu 5L,23,70.0,1610.0,15.5
2025-07-16,127,Base Milkshake Morango 10L,23,90.0,2070.0,16.1
2025-07-16,141,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0,16.1
2025-07-16,126,Caixa de sorvete de Creme 10L,16,110.0,1760.0,16.1
2025-07-16,149,Base Milkshake Morango 10L,15,90.0,1350.0,16.1
2025-07-16,147,Base Milkshake Chocolate 10L,48,95.0,4560.0,16.1
2025-07-16,109,Caixa de Sorvete de Morango 10L,4,110.0,440.0,16.1
2025-07-16,125,Base Milkshake Chocolate 10L,38,95.0,3610.0,16.1
2025-07-16,121,Caixa de sorvete de Creme 10L,23,110.0,2530.0,16.1
2025-07-16,150,Base Milkshake Morango 10L,35,90.0,3150.0,16.1
2025-07-17,125,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0,17.8
2025-07-17,137,Base Milkshake Chocolate 10L,17,95.0,1615.0,17.8
2025-07-17,111,Caixa de sorvete de Creme 10L,24,110.0,2640.0,17.8
2025-07-17,103,Caixa de Sorvete de Morango 10L,12,110.0,1320.0,17.8
2025-07-17,139,Caixa de sorvete de Creme 10L,19,110.0,2090.0,17.8
2025-07-17,134,Caixa Açaí 5L,26,65.0,1690.0,17.8
2025-07-18,122,Base Milkshake Morango 10L,21,90.0,1890.0,17.9
2025-07-18,113,Base Milkshake Baunilha 10L,25,90.0,2250.0,17.9
2025-07-18,146,Caixa Açaí Tradição 10L,33,120.0,3960.0,17.9
2025-07-18,130,Caixa Açaí 5L,25,65.0,1625.0,17.9
2025-07-18,136,Caixa Açaí 5L,31,65.0,2015.0,17.9
2025-07-18,115,Caixa de Sorvete de Morango 10L,15,110.0,1650.0,17.9
2025-07-18,140,Base Milkshake Chocolate 10L,40,95.0,3800.0,17.9
2025-07-18,145,Caixa de Sorvete de Morango 10L,20,110.0,2200.0,17.9
2025-07-18,116,Creme de Cupuaçu 5L,13,70.0,910.0,17.9
2025-07-18,121,Caixa de sorvete de Creme 10L,4,110.0,440.0,17.9
2025-07-18,110,Base Milkshake Morango 10L,18,90.0,1620.0,17.9
2025-07-18,102,Caixa de Sorvete de Morango 10L,23,110.0,2530.0,17.9
2025-07-18,121,Base Milkshake Chocolate 10L,15,95.0,1425.0,17.9
2025-07-18,115,Caixa Açaí Tradição 10L,11,120.0,1320.0,17.9
2025-07-18,122,Caixa Açaí Tradição 10L,16,120.0,1920.0,17.9
2025-07-19,132,Base Milkshake Baunilha 10L,24,90.0,2160.0,14.0
2025-07-19,118,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0,14.0
2025-07-19,137,Caixa Açaí Tradição 10L,40,120.0,4800.0,14.0
2025-07-20,106,Caixa de Sorvete de Morango 10L,12,110.0,1320.0,14.3
2025-07-20,124,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0,14.3
2025-07-20,146,Creme de Cupuaçu 5L,13,70.0,910.0,14.3
2025-07-20,129,Creme de Cupuaçu 5L,41,70.0,2870.0,14.3
2025-07-20,145,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0,14.3
2025-07-20,104,Base Milkshake Morango 10L,21,90.0,1890.0,14.3
2025-07-20,115,Caixa Açaí Tradição 10L,9,120.0,1080.0,14.3
2025-07-20,131,Base Milkshake Morango 10L,17,90.0,1530.0,14.3
2025-07-20,102,Creme de Cupuaçu 5L,23,70.0,1610.0,14.3
2025-07-21,101,Base Milkshake Morango 10L,5,90.0,450.0,16.3
2025-07-21,122,Base Milkshake Baunilha 10L,21,90.0,1890.0,16.3
2025-07-21,112,Base Milkshake Chocolate 10L,48,95.0,4560.0,16.3
2025-07-21,117,Caixa de sorvete de Creme 10L,21,110.0,2310.0,16.3
2025-07-21,101,Caixa de sorvete de Creme 10L,46,110.0,5060.0,16.3
2025-07-21,112,Base Milkshake Morango 10L,24,90.0,2160.0,16.3
2025-07-21,148,Base Milkshake Chocolate 10L,4,95.0,380.0,16.3
2025-07-21,143,Base Milkshake Morango 10L,26,90.0,2340.0,16.3
2025-07-21,140,Base Milkshake Baunilha 10L,26,90.0,2340.0,16.3
2025-07-22,105,Caixa Açaí Tradição 10L,57,120.0,6840.0,18.3
2025-07-22,113,Caixa de Sorvete de Morango 10L,9,110.0,990.0,18.3
2025-07-22,121,Caixa de sorvete de Creme 10L,11,110.0,1210.0,18.3
2025-07-22,112,Caixa Açaí 5L,30,65.0,1950.0,18.3
2025-07-23,128,Caixa Açaí Tradição 10L,23,120.0,2760.0,16.2
2025-07-23,112,Base Milkshake Morango 10L,18,90.0,1620.0,16.2
2025-07-23,106,Caixa de Sorvete de Morango 10L,30,110.0,3300.0,16.2
2025-07-23,117,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0,16.2
2025-07-23,137,Base Milkshake Chocolate 10L,14,95.0,1330.0,16.2
2025-07-23,148,Base Milkshake Chocolate 10L,26,95.0,2470.0,16.2
2025-07-23,135,Base Milkshake Morango 10L,17,90.0,1530.0,16.2
2025-07-23,146,Caixa de Sorvete de Morango 10L,51,110.0,5610.0,16.2
2025-07-24,144,Caixa Açaí Tradição 10L,36,120.0,4320.0,15.9
2025-07-24,103,Base Milkshake Morango 10L,14,90.0,1260.0,15.9
2025-07-24,112,Creme de Cupuaçu 5L,7,70.0,490.0,15.9
2025-07-24,116,Creme de Cupuaçu 5L,23,70.0,1610.0,15.9
2025-07-24,135,Caixa de sorvete de Creme 10L,42,110.0,4620.0,15.9
2025-07-24,137,Caixa de Sorvete de Morango 10L,11,110.0,1210.0,15.9
2025-07-24,141,Caixa de sorvete de Creme 10L,36,110.0,3960.0,15.9
2025-07-24,140,Caixa Açaí 5L,10,65.0,650.0,15.9
2025-07-24,120,Base Milkshake Chocolate 10L,16,95.0,1520.0,15.9
2025-07-24,116,Base Milkshake Baunilha 10L,19,90.0,1710.0,15.9
2025-07-25,127,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0,15.8
2025-07-25,137,Caixa de Sorvete de Morango 10L,13,110.0,1430.0,15.8
2025-07-25,141,Caixa de sorvete de Creme 10L,10,110.0,1100.0,15.8
2025-07-25,142,Base Milkshake Chocolate 10L,9,95.0,855.0,15.8
2025-07-25,120,Caixa Açaí Tradição 10L,32,120.0,3840.0,15.8
2025-07-26,105,Base Milkshake Morango 10L,7,90.0,630.0,17.2
2025-07-26,113,Creme de Cupuaçu 5L,10,70.0,700.0,17.2
2025-07-26,106,Caixa de Sorvete de Morango 10L,28,110.0,3080.0,17.2
2025-07-26,140,Caixa Açaí 5L,31,65.0,2015.0,17.2
2025-07-26,116,Creme de Cupuaçu 5L,18,70.0,1260.0,17.2
2025-07-27,131,Caixa de Sorvete de Morango 10L,30,110.0,3300.0,19.4
2025-07-27,101,Creme de Cupuaçu 5L,24,70.0,1680.0,19.4
2025-07-27,149,Caixa de Sorvete de Morango 10L,17,110.0,1870.0,19.4
2025-07-27,133,Base Milkshake Baunilha 10L,23,90.0,2070.0,19.4
2025-07-27,119,Base Milkshake Morango 10L,19,90.0,1710.0,19.4
2025-07-27,142,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0,19.4
2025-07-27,112,Caixa de sorvete de Creme 10L,5,110.0,550.0,19.4
2025-07-28,145,Caixa de sorvete de Creme 10L,7,110.0,770.0,20.5
2025-07-28,109,Caixa Açaí Tradição 10L,29,120.0,3480.0,20.5
2025-07-28,141,Creme de Cupuaçu 5L,33,70.0,2310.0,20.5
2025-07-28,116,Caixa de Sorvete de Morango 10L,23,110.0,2530.0,20.5
2025-07-28,138,Creme de Cupuaçu 5L,16,70.0,1120.0,20.5
2025-07-28,130,Caixa Açaí 5L,12,65.0,780.0,20.5
2025-07-28,128,Base Milkshake Morango 10L,22,90.0,1980.0,20.5
2025-07-28,142,Base Milkshake Morango 10L,9,90.0,810.0,20.5
2025-07-28,139,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0,20.5
2025-07-28,137,Creme de Cupuaçu 5L,40,70.0,2800.0,20.5
2025-07-28,139,Base Milkshake Morango 10L,33,90.0,2970.0,20.5
2025-07-28,120,Base Milkshake Baunilha 10L,13,90.0,1170.0,20.5
2025-07-28,146,Caixa Açaí 5L,23,65.0,1495.0,20.5
2025-07-28,110,Caixa de Sorvete de Morango 10L,10,110.0,1100.0,20.5
2025-07-28,115,Caixa de Sorvete de Morango 10L,18,110.0,1980.0,20.5
2025-07-28,122,Base Milkshake Chocolate 10L,16,95.0,1520.0,20.5
2025-07-29,112,Base Milkshake Baunilha 10L,13,90.0,1170.0,14.3
2025-07-29,149,Caixa de Sorvete de Morango 10L,7,110.0,770.0,14.3
2025-07-29,136,Base Milkshake Baunilha 10L,28,90.0,2520.0,14.3
2025-07-29,148,Caixa Açaí 5L,21,65.0,1365.0,14.3
2025-07-29,140,Caixa de sorvete de Creme 10L,18,110.0,1980.0,14.3
2025-07-29,104,Caixa de sorvete de Creme 10L,28,110.0,3080.0,14.3
2025-07-29,145,Base Milkshake Chocolate 10L,53,95.0,5035.0,14.3
2025-07-30,122,Caixa Açaí 5L,35,65.0,2275.0,11.2
2025-07-30,147,Caixa de Sorvete de Morango 10L,21,110.0,2310.0,11.2
2025-07-30,147,Caixa de sorvete de Creme 10L,37,110.0,4070.0,11.2
2025-07-30,148,Creme de Cupuaçu 5L,6,70.0,420.0,11.2
2025-07-30,141,Caixa de Sorvete de Morango 10L,18,110.0,1980.0,11.2
2025-07-30,108,Caixa Açaí 5L,12,65.0,780.0,11.2
2025-07-30,147,Caixa de sorvete de Creme 10L,7,110.0,770.0,11.2
2025-07-31,136,Caixa Açaí 5L,20,65.0,1300.0,12.5
2025-07-31,122,Caixa Açaí Tradição 10L,56,120.0,6720.0,12.5
2025-07-31,118,Creme de Cupuaçu 5L,27,70.0,1890.0,12.5
2025-07-31,109,Base Milkshake Baunilha 10L,46,90.0,4140.0,12.5
2025-07-31,120,Caixa Açaí Tradição 10L,20,120.0,2400.0,12.5
2025-07-31,147,Base Milkshake Chocolate 10L,27,95.0,2565.0,12.5
2025-07-31,133,Caixa de sorvete de Creme 10L,26,110.0,2860.0,12.5
2025-07-31,121,Base Milkshake Chocolate 10L,10,95.0,950.0,12.5
2025-07-31,105,Caixa Açaí 5L,37,65.0,2405.0,12.5
2025-07-31,130,Caixa Açaí 5L,21,65.0,1365.0,12.5
2025-07-31,133,Base Milkshake Morango 10L,24,90.0,2160.0,12.5
2025-07-31,149,Caixa Açaí 5L,9,65.0,585.0,12.5
2025-07-31,128,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0,12.5
2025-07-31,101,Caixa Açaí 5L,25,65.0,1625.0,12.5
2025-08-01,136,Base Milkshake Chocolate 10L,8,95.0,760.0,15.3
2025-08-01,102,Caixa Açaí Tradição 10L,31,120.0,3720.0,15.3
2025-08-01,117,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0,15.3
2025-08-01,119,Caixa de sorvete de Creme 10L,12,110.0,1320.0,15.3
2025-08-01,131,Creme de Cupuaçu 5L,35,70.0,2450.0,15.3
2025-08-01,144,Caixa Açaí 5L,23,65.0,1495.0,15.3
2025-08-01,130,Caixa Açaí Tradição 10L,17,120.0,2040.0,15.3
2025-08-01,105,Caixa de Sorvete de Morango 10L,37,110.0,4070.0,15.3
2025-08-01,148,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0,15.3
2025-08-01,127,Caixa de sorvete de Creme 10L,24,110.0,2640.0,15.3
2025-08-02,127,Creme de Cupuaçu 5L,35,70.0,2450.0,18.1
2025-08-02,125,Caixa de sorvete de Creme 10L,8,110.0,880.0,18.1
2025-08-02,119,Base Milkshake Chocolate 10L,18,95.0,1710.0,18.1
2025-08-02,112,Base Milkshake Baunilha 10L,12,90.0,1080.0,18.1
2025-08-02,125,Base Milkshake Chocolate 10L,10,95.0,950.0,18.1
2025-08-02,138,Caixa de Sorvete de Morango 10L,37,110.0,4070.0,18.1
2025-08-02,145,Caixa Açaí Tradição 10L,23,120.0,2760.0,18.1
2025-08-02,130,Base Milkshake Chocolate 10L,55,95.0,5225.0,18.1
2025-08-03,133,Base Milkshake Chocolate 10L,34,95.0,3230.0,19.1
2025-08-03,121,Base Milkshake Baunilha 10L,14,90.0,1260.0,19.1
2025-08-03,135,Caixa Açaí Tradição 10L,39,120.0,4680.0,19.1
2025-08-03,142,Caixa de Sorvete de Chocolate Belga 10L,43,110.0,4730.0,19.1
2025-08-03,143,Caixa Açaí Tradição 10L,35,120.0,4200.0,19.1
2025-08-03,122,Base Milkshake Baunilha 10L,22,90.0,1980.0,19.1
2025-08-03,129,Caixa Açaí Tradição 10L,49,120.0,5880.0,19.1
2025-08-03,138,Base Milkshake Morango 10L,33,90.0,2970.0,19.1
2025-08-03,108,Caixa de Sorvete de Morango 10L,3,110.0,330.0,19.1
2025-08-03,118,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0,19.1
2025-08-03,107,Caixa Açaí Tradição 10L,30,120.0,3600.0,19.1
2025-08-04,105,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0,17.0
2025-08-04,108,Base Milkshake Chocolate 10L,28,95.0,2660.0,17.0
2025-08-04,117,Creme de Cupuaçu 5L,15,70.0,1050.0,17.0
2025-08-04,136,Base Milkshake Baunilha 10L,14,90.0,1260.0,17.0
2025-08-04,106,Caixa Açaí Tradição 10L,55,120.0,6600.0,17.0
2025-08-04,150,Base Milkshake Baunilha 10L,29,90.0,2610.0,17.0
2025-08-04,130,Creme de Cupuaçu 5L,15,70.0,1050.0,17.0
2025-08-04,148,Base Milkshake Chocolate 10L,22,95.0,2090.0,17.0
2025-08-04,146,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0,17.0
2025-08-04,115,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0,17.0
2025-08-05,101,Caixa de Sorvete de Chocolate Belga 10L,44,110.0,4840.0,15.8
2025-08-05,131,Caixa Açaí 5L,15,65.0,975.0,15.8
2025-08-05,146,Caixa Açaí 5L,6,65.0,390.0,15.8
2025-08-05,145,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0,15.8
2025-08-05,118,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0,15.8
2025-08-06,114,Base Milkshake Baunilha 10L,45,90.0,4050.0,15.2
2025-08-06,135,Caixa Açaí 5L,33,65.0,2145.0,15.2
2025-08-06,149,Base Milkshake Morango 10L,27,90.0,2430.0,15.2
2025-08-06,132,Base Milkshake Chocolate 10L,14,95.0,1330.0,15.2
2025-08-06,144,Caixa de Sorvete de Morango 10L,18,110.0,1980.0,15.2
2025-08-06,117,Caixa de sorvete de Creme 10L,32,110.0,3520.0,15.2
2025-08-06,119,Base Milkshake Baunilha 10L,14,90.0,1260.0,15.2
2025-08-06,140,Base Milkshake Morango 10L,3,90.0,270.0,15.2
2025-08-06,139,Caixa Açaí Tradição 10L,12,120.0,1440.0,15.2
2025-08-07,138,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0,16.7
2025-08-07,127,Base Milkshake Morango 10L,25,90.0,2250.0,16.7
2025-08-07,143,Caixa de Sorvete de Morango 10L,15,110.0,1650.0,16.7
2025-08-07,111,Base Milkshake Morango 10L,34,90.0,3060.0,16.7
2025-08-07,116,Caixa Açaí 5L,15,65.0,975.0,16.7
2025-08-07,123,Caixa de sorvete de Creme 10L,20,110.0,2200.0,16.7
2025-08-07,129,Base Milkshake Chocolate 10L,34,95.0,3230.0,16.7
2025-08-07,127,Base Milkshake Chocolate 10L,7,95.0,665.0,16.7
2025-08-07,146,Caixa de sorvete de Creme 10L,37,110.0,4070.0,16.7
2025-08-08,104,Caixa Açaí Tradição 10L,7,120.0,840.0,17.5
2025-08-08,116,Base Milkshake Chocolate 10L,16,95.0,1520.0,17.5
2025-08-08,114,Caixa de Sorvete de Morango 10L,43,110.0,4730.0,17.5
2025-08-08,101,Base Milkshake Baunilha 10L,8,90.0,720.0,17.5
2025-08-08,131,Caixa de Sorvete de Morango 10L,26,110.0,2860.0,17.5
2025-08-08,130,Caixa Açaí Tradição 10L,7,120.0,840.0,17.5
2025-08-08,112,Base Milkshake Chocolate 10L,30,95.0,2850.0,17.5
2025-08-08,138,Base Milkshake Morango 10L,14,90.0,1260.0,17.5
2025-08-09,118,Base Milkshake Baunilha 10L,39,90.0,3510.0,14.0
2025-08-09,139,Caixa Açaí Tradição 10L,36,120.0,4320.0,14.0
2025-08-09,148,Caixa de sorvete de Creme 10L,39,110.0,4290.0,14.0
2025-08-09,143,Caixa de sorvete de Creme 10L,11,110.0,1210.0,14.0
2025-08-09,132,Base Milkshake Baunilha 10L,39,90.0,3510.0,14.0
2025-08-09,126,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0,14.0
2025-08-09,110,Caixa Açaí 5L,7,65.0,455.0,14.0
2025-08-09,126,Caixa Açaí Tradição 10L,39,120.0,4680.0,14.0
2025-08-09,150,Base Milkshake Baunilha 10L,16,90.0,1440.0,14.0
2025-08-09,102,Base Milkshake Morango 10L,13,90.0,1170.0,14.0
2025-08-09,149,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0,14.0
2025-08-10,116,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0,11.3
2025-08-10,115,Creme de Cupuaçu 5L,41,70.0,2870.0,11.3
2025-08-10,108,Caixa Açaí 5L,26,65.0,1690.0,11.3
2025-08-10,141,Creme de Cupuaçu 5L,52,70.0,3640.0,11.3
2025-08-10,144,Caixa Açaí 5L,16,65.0,1040.0,11.3
2025-08-10,119,Base Milkshake Baunilha 10L,42,90.0,3780.0,11.3
2025-08-10,119,Base Milkshake Chocolate 10L,46,95.0,4370.0,11.3
2025-08-10,103,Base Milkshake Morango 10L,13,90.0,1170.0,11.3
2025-08-10,137,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0,11.3
2025-08-10,122,Caixa Açaí Tradição 10L,18,120.0,2160.0,11.3
