Data_Pedido,Cliente_ID,Produto,Quantidade,Valor_Unitario,Valor_Total
2025-07-07,109,Caixa de Sorvete de Chocolate Belga 10L,52,110.0,5720.0
2025-07-07,145,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0
2025-07-07,127,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-07-07,147,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-07-07,128,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-07-07,119,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-07-07,128,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-07-08,145,Caixa de Sorvete de Chocolate Belga 10L,42,110.0,4620.0
2025-07-08,119,Caixa de Sorvete de Chocolate Belga 10L,36,110.0,3960.0
2025-07-08,135,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-07-08,131,Caixa de Sorvete de Chocolate Belga 10L,37,110.0,4070.0
2025-07-08,143,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-07-08,101,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-07-09,140,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-07-09,138,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-07-09,116,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-07-09,139,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-07-09,121,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-07-09,140,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-07-09,112,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-07-10,149,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-07-10,123,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-07-10,137,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-07-10,144,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-07-11,148,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-07-11,104,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-07-11,115,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-07-11,132,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-07-11,127,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-07-11,125,Caixa de Sorvete de Chocolate Belga 10L,53,110.0,5830.0
2025-07-11,107,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-07-11,150,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-07-12,148,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0
2025-07-12,125,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-07-12,113,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-07-12,108,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-07-12,138,Caixa de Sorvete de Chocolate Belga 10L,49,110.0,5390.0
2025-07-12,144,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-07-12,138,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-07-12,147,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-07-12,140,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-07-13,139,Caixa de Sorvete de Chocolate Belga 10L,37,110.0,4070.0
2025-07-13,106,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-07-13,143,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-07-13,148,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-07-13,111,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-07-13,113,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-07-13,125,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-07-13,133,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-07-13,131,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-07-13,127,Caixa de Sorvete de Chocolate Belga 10L,37,110.0,4070.0
2025-07-13,125,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-07-13,116,Caixa de Sorvete de Chocolate Belga 10L,3,110.0,330.0
2025-07-13,124,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-07-13,136,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-07-13,140,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-07-14,101,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-07-14,106,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-07-14,121,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0
2025-07-14,134,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-07-14,103,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-07-14,105,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-07-14,111,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-07-15,125,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-07-15,137,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-07-15,107,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-07-15,105,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-07-15,106,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-07-15,103,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-07-16,124,Caixa de Sorvete de Chocolate Belga 10L,39,110.0,4290.0
2025-07-16,140,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-07-16,114,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-07-16,117,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-07-16,146,Caixa de Sorvete de Chocolate Belga 10L,46,110.0,5060.0
2025-07-16,106,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-07-16,137,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-07-16,107,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-07-16,102,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-07-17,131,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-07-17,143,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-07-17,149,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-17,147,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-07-17,116,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-07-17,147,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0
2025-07-17,118,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-07-17,142,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0
2025-07-17,104,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0
2025-07-17,132,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-17,113,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-07-18,103,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-07-18,134,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-07-18,147,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-07-19,103,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-07-19,108,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0
2025-07-19,132,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-07-19,125,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-07-19,143,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-07-19,117,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0
2025-07-19,105,Caixa de Sorvete de Chocolate Belga 10L,52,110.0,5720.0
2025-07-20,127,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-07-20,146,Caixa de Sorvete de Chocolate Belga 10L,58,110.0,6380.0
2025-07-20,129,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-20,136,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-07-20,131,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-07-20,126,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-07-20,148,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-07-21,135,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-07-21,121,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-21,113,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-07-21,123,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-07-21,147,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0
2025-07-21,129,Caixa de Sorvete de Chocolate Belga 10L,57,110.0,6270.0
2025-07-21,133,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-07-22,130,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-07-22,108,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0
2025-07-22,139,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-07-22,115,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-23,128,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-23,103,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-23,139,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-07-23,106,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-07-23,122,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-07-23,108,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-07-23,134,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-07-23,134,Caixa de Sorvete de Chocolate Belga 10L,42,110.0,4620.0
2025-07-23,142,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0
2025-07-23,121,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-07-23,108,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-07-23,102,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-07-23,138,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-07-23,110,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-07-23,150,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-07-23,105,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-07-23,128,Caixa de Sorvete de Chocolate Belga 10L,42,110.0,4620.0
2025-07-24,103,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-07-24,133,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-07-24,130,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-07-24,143,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-24,114,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0
2025-07-24,105,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-07-24,135,Caixa de Sorvete de Chocolate Belga 10L,45,110.0,4950.0
2025-07-25,115,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-07-25,124,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-26,146,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-07-26,127,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0
2025-07-26,139,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-07-26,143,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-07-26,109,Caixa de Sorvete de Chocolate Belga 10L,42,110.0,4620.0
2025-07-27,136,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-07-27,149,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0
2025-07-27,116,Caixa de Sorvete de Chocolate Belga 10L,44,110.0,4840.0
2025-07-27,112,Caixa de Sorvete de Chocolate Belga 10L,50,110.0,5500.0
2025-07-27,121,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-07-27,136,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-07-27,131,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-07-27,108,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-07-28,111,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-07-28,114,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-07-28,133,Caixa de Sorvete de Chocolate Belga 10L,39,110.0,4290.0
2025-07-28,130,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-07-28,119,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-07-28,112,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-07-29,147,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-07-29,110,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-07-29,114,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-07-29,121,Caixa de Sorvete de Chocolate Belga 10L,39,110.0,4290.0
2025-07-29,107,Caixa de Sorvete de Chocolate Belga 10L,2,110.0,220.0
2025-07-29,113,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-07-30,119,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-07-30,107,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-07-30,144,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-07-30,125,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-07-30,138,Caixa de Sorvete de Chocolate Belga 10L,50,110.0,5500.0
2025-07-30,147,Caixa de Sorvete de Chocolate Belga 10L,45,110.0,4950.0
2025-07-30,130,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-07-30,123,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-07-30,103,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-07-30,116,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-07-31,123,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-07-31,103,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0
2025-07-31,133,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-07-31,134,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-07-31,147,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-07-31,114,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-07-31,124,Caixa de Sorvete de Chocolate Belga 10L,38,110.0,4180.0
2025-08-01,106,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-08-01,137,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-08-01,146,Caixa de Sorvete de Chocolate Belga 10L,51,110.0,5610.0
2025-08-01,129,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-08-01,146,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-08-01,140,Caixa de Sorvete de Chocolate Belga 10L,38,110.0,4180.0
2025-08-01,110,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-08-01,101,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-08-01,133,Caixa de Sorvete de Chocolate Belga 10L,49,110.0,5390.0
2025-08-02,111,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-08-02,134,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-08-02,135,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-08-02,141,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-08-02,129,Caixa de Sorvete de Chocolate Belga 10L,3,110.0,330.0
2025-08-02,109,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-08-02,122,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-08-02,133,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-08-02,117,Caixa de Sorvete de Chocolate Belga 10L,42,110.0,4620.0
2025-08-02,138,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-08-02,133,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-08-02,132,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-08-03,121,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0
2025-08-03,132,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-08-03,122,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-08-03,136,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-08-03,114,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-08-03,131,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-08-03,101,Caixa de Sorvete de Chocolate Belga 10L,50,110.0,5500.0
2025-08-03,116,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-08-03,115,Caixa de Sorvete de Chocolate Belga 10L,45,110.0,4950.0
2025-08-03,135,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-08-03,149,Caixa de Sorvete de Chocolate Belga 10L,49,110.0,5390.0
2025-08-03,136,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-08-04,114,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-08-04,131,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-08-04,113,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-08-04,112,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-08-04,132,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-08-04,139,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-08-04,125,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-08-04,145,Caixa de Sorvete de Chocolate Belga 10L,50,110.0,5500.0
2025-08-04,102,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-08-05,106,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-08-05,126,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0
2025-08-05,103,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-08-05,144,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-08-05,101,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-08-05,126,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-08-05,140,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-08-05,126,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-08-05,113,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-08-05,118,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-08-05,117,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-08-05,140,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-08-06,145,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-08-06,121,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-08-06,122,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-08-06,108,Caixa de Sorvete de Chocolate Belga 10L,42,110.0,4620.0
2025-08-06,106,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-08-06,114,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-08-06,139,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-08-06,104,Caixa de Sorvete de Chocolate Belga 10L,39,110.0,4290.0
2025-08-07,103,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0
2025-08-07,116,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-08-07,146,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-08-07,134,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-08-07,149,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-08-07,124,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-08-07,129,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-08-07,138,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-08-08,104,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-08-08,104,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-08-08,123,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-08-08,122,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-08-08,114,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-08-08,136,Caixa de Sorvete de Chocolate Belga 10L,41,110.0,4510.0
2025-08-08,123,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-08-09,136,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-08-09,132,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-08-09,139,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-08-09,111,Caixa de Sorvete de Chocolate Belga 10L,45,110.0,4950.0
2025-08-09,129,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-08-09,105,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-08-09,138,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0
2025-08-09,123,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-08-09,145,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-08-09,125,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-08-09,116,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-08-09,102,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0
2025-08-09,103,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-08-10,103,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-08-10,146,Caixa de Sorvete de Chocolate Belga 10L,43,110.0,4730.0
2025-08-10,133,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-08-10,126,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-08-10,146,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-08-10,139,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-08-11,150,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-08-11,133,Caixa de Sorvete de Chocolate Belga 10L,47,110.0,5170.0
2025-08-11,149,Caixa de Sorvete de Chocolate Belga 10L,45,110.0,4950.0
2025-08-11,106,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-08-11,113,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-08-12,108,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-08-12,122,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-08-12,105,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-08-12,143,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-08-12,107,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-08-12,125,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-08-12,102,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-08-12,101,Caixa de Sorvete de Chocolate Belga 10L,36,110.0,3960.0
2025-08-12,106,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-08-12,132,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-08-12,125,Caixa de Sorvete de Chocolate Belga 10L,39,110.0,4290.0
2025-08-13,148,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-08-13,148,Caixa de Sorvete de Chocolate Belga 10L,43,110.0,4730.0
2025-08-13,120,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-08-13,128,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-08-13,106,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-08-13,107,Caixa de Sorvete de Chocolate Belga 10L,36,110.0,3960.0
2025-08-13,104,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-08-13,110,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-08-13,102,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-08-14,120,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0
2025-08-14,147,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-08-14,146,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-08-14,128,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-08-14,108,Caixa de Sorvete de Chocolate Belga 10L,53,110.0,5830.0
2025-08-14,119,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-08-14,137,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-08-15,109,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-08-15,141,Caixa de Sorvete de Chocolate Belga 10L,42,110.0,4620.0
2025-08-15,114,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-08-15,124,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-08-15,136,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-08-15,149,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-08-16,130,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-08-16,117,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0
2025-08-16,131,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-08-16,114,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-08-16,136,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-08-17,125,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-08-17,149,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
